FORGAP	FDR	file:	start	day	134			
9								
timesteps								
RelHum								
Temp								
Wind								
Press								
Cloud								
Rain								
dayno								
time								
2115	100	23.46	0.043	1003	0	0	235	3
2116	100	23.29	0.03	1003	0	0	235	4
2117	100	23.27	0.039	1003	0	0	235	5
2118	100	23.18	0.004	1003	0	0	235	6
2119	100	23.64	0.004	1003	1	0	235	7
2120	100	24.85	0.027	1003	0.52	0	235	8
2121	81.2	28.3	0.188	1003	0.99	0	235	9
2122	73.7	31.09	0.294	1003	1	0	235	10
2123	71.3	32.29	0.432	1002	1	1.6	235	11
2124	66.09	32.27	0.531	1002	0.89	0	235	12
2125	69.9	32.67	0.616	1001	1	0	235	13
2126	97.5	26.43	0.56	1000	0.54	0	235	14
2127	87.2	29.75	0.299	1000	1	0	235	15
2128	77.8	28.84	0.364	1000	1	0	235	16
2129	88	27.45	0.027	1000	0.25	0	235	17
2130	94.8	26.79	0.024	1000	0.6	0	235	18
2131	98.7	26.57	0.034	1001	0	0	235	19
2132	97.6	26.18	0.098	1002	0	0	235	20
2133	96.4	25.66	0.137	1003	0	0	235	21
2134	97.4	25.09	0.114	1003	0	0	235	22
2135	98.6	24.7	0.058	1003	0	0	235	23
2136	98.5	24.44	0.057	1003	0	0	236	0
2137	98.7	24.22	0.121	1003	0	0	236	1
2138	98.7	23.97	0.046	1002	0	0	236	2
2139	98.4	23.95	0.016	1002	0	0	236	3
2140	99.3	23.6	0.006	1002	0	0	236	4
2141	99.5	23.48	0.012	1003	0	0	236	5
2142	99.7	23.48	0	1003	0	0	236	6
2143	99.4	24.34	0	1003	1	0	236	7
2144	94.9	26.5	0.029	1004	0.98	0	236	8
2145	84.8	29.06	0.321	1004	0.97	0	236	9
2146	76.9	30.58	0.552	1004	1	0	236	10
2147	68.72	31.28	0.524	1004	1	0	236	11
2148	66.36	32.49	0.484	1003	0.88	0	236	12
2149	73.5	31.82	0.385	1001	0.65	0	236	13
2150	79.5	30.6	0.286	1000	0.58	0	236	14
2151	76.9	30.44	0.152	999	0.53	0.2	236	15
2152	82.2	28.12	0.231	1000	0.31	0	236	16
2153	87.7	26.98	0.273	1001	0.31	0	236	17
2154	91	25.69	0.457	1002	0.46	0	236	18
2155	97.5	24.59	0.221	1002	0	0	236	19
2156	98.1	24.37	0.116	1003	0	0	236	20
2157	98.8	23.95	0.001	1004	0	0	236	21
2158	99.1	23.72	0.007	1005	0	0	236	22
2159	99.5	23.58	0.019	1004	0	0	236	23
2160	99.6	23.72	0.165	1004	0	0	237	0
2161	99.5	23.52	0.085	1003	0	0	237	1
2162	99.8	23.39	0.014	1003	0	0	237	2
2163	99.7	23.32	0.037	1003	0	0	237	3
2164	99.6	23.24	0.098	1003	0	0	237	4
2165	99.5	23.12	0.042	1003	0	0	237	5
2166	99.8	23.24	0	1003	0	0	237	6
2167	99.7	23.78	0.002	1004	1	0	237	7
2168	97.2	25.37	0.048	1004	0.72	0	237	8
2169	82.7	28.77	0.216	1004	1	0	237	9
2170	78.2	30.35	0.449	1004	0.96	0	237	10
2171	76.8	30.75	0.502	1003	0.76	0	237	11
2172	74.9	31.52	0.548	1002	0.95	0	237	12
2173	77.7	30.8	0.326	1002	0.48	0	237	13
2174	70.7	32.3	0.434	1000	0.97	0	237	14
2175	68.68	30.92	0.4	1000	0.89	0	237	15
2176	66.55	31.04	0.32	1000	1	0	237	16
2177	77.6	28.61	0.413	1000	0.45	0	237	17
2178	83.6	27.05	0.257	1001	1	0	237	18
2179	88.2	25.78	0.245	1002	0	0	237	19
2180	94.2	25.11	0.212	1002	0	0	237	20
2181	96.6	24.58	0.097	1004	0	0	237	21
2182	98	24.18	0.014	1004	0	0	237	22
2183	98.8	23.9	0.018	1004	0	0	237	23
2184	99.2	23.64	0.035	1004	0	0	238	0
2185	99.2	23.75	0.001	1003	0	0	238	1
2186	99.2	23.75	0.056	1003	0	6.6	238	2
2187	99.2	23.74	0.049	1003	0	0	238	3
2188	99.3	23.91	0.045	1003	0	0	238	4
2189	99.8	23.68	0.2	1004	0	0	238	5
2190	100	23.57	0.012	1003	0	0	238	6
2191	100	23.87	0.03	1004	1	0	238	7
2192	99.7	24.55	0.096	1004	0.7	0	238	8
2193	90.3	27.22	0.307	1004	1	0	238	9
2194	82.1	29.39	0.352	1003	1	0	238	10
2195	78	30.06	0.543	1003	0.93	0	238	11
2196	76	29.89	0.429	1003	0.67	0	238	12
2197	69.92	31.03	0.401	1002	0.58	0	238	13
2198	66.56	31.49	0.517	1001	0.94	0	238	14
2199	60.79	32.78	0.567	1000	1	0	238	15
2200	70.6	31.02	0.401	1000	0.93	0	238	16
2201	73.7	29.69	0.116	1000	0.24	0	238	17
2202	75.9	28.46	0.034	1000	0.49	0	238	18
2203	87.2	26.68	0.009	1001	0	0	238	19
2204	95.7	25.86	0.049	1002	0	0	238	20
2205	97.6	25.28	0.062	1003	0	0	238	21
2206	98.3	24.77	0.051	1004	0	0	238	22
2207	98.4	24.21	0.03	1004	0	0	238	23
2208	99.2	23.77	0.004	1004	0	0	239	0
2209	99.4	23.42	0.035	1004	0	0	239	1
2210	99.5	23.35	0.035	1004	0	0	239	2
2211	99.8	23.48	0.001	1004	0	0	239	3
2212	99.7	23.58	0.036	1004	0	0	239	4
2213	99.8	23.84	0.003	1004	0	0	239	5
2214	99.9	24.09	0	1005	0	0	239	6
2215	99.6	24.64	0	1005	1	0	239	7
2216	97.8	26.04	0.046	1006	0.75	0	239	8
2217	88.4	28.37	0.21	1005	0.72	0	239	9
2218	82.6	29.63	0.443	1005	0.74	0	239	10
2219	80.5	30.55	0.467	1004	0.64	0	239	11
2220	66.03	31.98	0.491	1003	0.96	0	239	12
2221	64.48	31.9	0.461	1002	0.73	0.6	239	13
2222	63.34	32.96	0.372	1001	0.75	2	239	14
2223	65.94	31.21	0.563	1000	1	0.2	239	15
2224	85.5	28.15	0.401	1000	0.76	0	239	16
2225	94.6	25.98	0.384	1000	0.49	0	239	17
2226	99.7	25.48	0.224	1001	0.31	0	239	18
2227	99.6	24.95	0.28	1001	0	0	239	19
2228	99.7	24.57	0.148	1003	0	0	239	20
2229	99.3	24.37	0.173	1004	0	0	239	21
2230	99.2	24.08	0.051	1005	0	0	239	22
2231	99.8	23.87	0.035	1005	0	0	239	23
2232	100	23.59	0.087	1005	0	0	240	0
2233	100	23.51	0.133	1004	0	0	240	1
2234	100	23.16	0.106	1004	0	0	240	2
2235	100	23.09	0.102	1003	0	0	240	3
2236	100	22.94	0.021	1004	0	0	240	4
2237	100	23.03	0.001	1004	0	0	240	5
2238	100	23.1	0.015	1004	0	0	240	6
2239	100	23.42	0.001	1004	0.86	0	240	7
2240	100	24.92	0.027	1005	0.39	0	240	8
2241	89.5	27.92	0.267	1005	0.98	0	240	9
2242	77.2	29.53	0.356	1004	0.91	0.2	240	10
2243	80.9	29.67	0.375	1004	0.65	0.2	240	11
2244	75.5	30.15	0.408	1003	0.72	0	240	12
2245	91.1	28.31	0.201	1002	0.4	0	240	13
2246	89.8	29.66	0.287	1001	0.85	0.6	240	14
2247	70.4	31.58	0.302	999	0.94	0.2	240	15
2248	85.2	28.1	0.496	1000	0.8	0.6	240	16
2249	97.4	25.02	0.568	1002	0.46	0.2	240	17
2250	98.9	24.51	0.233	1002	0.43	0.2	240	18
2251	99.6	24.26	0.08	1002	0	0	240	19
2252	99.9	24.12	0.133412	1003	0	0	240	20
2253	100	24.13	0.134013	1004	0	0	240	21
2254	100	23.89	0.119589	1005	0	0	240	22
2255	100	23.68	0.106968	1005	0	0	240	23
2256	100	23.49	0.095549	1005	0	0	241	0
2257	100	23.32	0.085332	1004	0	0	241	1
2258	100	23.17	0.076317	1004	0	0	241	2
2259	100	23.15	0.075115	1004	0	0	241	3
2260	100	23.06	0.069706	1004	0	0	241	4
2261	100	23.03	0.067903	1004	0	0	241	5
2262	100	22.96	0.063696	1005	0	0	241	6
2263	100	23.06	0.069706	1005	0.59	0	241	7
2264	100	24.42	0.151442	1006	0.76	0	241	8
2265	92	26.91	0.182	1006	0.89	0	241	9
2266	80.4	29.89	0.376	1005	0.95	0	241	10
2267	72.5	30.71	0.458	1005	0.89	0	241	11
2268	67.78	31.03	0.342	1004	0.71	0	241	12
2269	73.4	31.39	0.439	1002	0.84	0	241	13
2270	69.1	31.83	0.314	1001	0.82	0	241	14
2271	70.3	32.1	0.364	1000	0.9	0	241	15
2272	72.4	30.59	0.186	1000	0.59	0	241	16
2273	79	29.69	0.139	1000	0.49	0	241	17
2274	84.3	28.56	0.089	1002	0.98	0	241	18
2275	90.8	27.2	0.048	1003	0	0	241	19
2276	95.6	26.5	0.046	1004	0	0	241	20
2277	97.7	25.92	0.07	1005	0	0	241	21
2278	98.3	25.65	0.086	1006	0	2.8	241	22
2279	98.9	25.18	0.027	1005	0	14.2	241	23
2280	99.1	24.95	0.148	1005	0	1.2	242	0
2281	97.8	23.93	0.412	1006	0	0.6	242	1
2282	99.8	22.82	0.324	1006	0	0.2	242	2
2283	100	22.79	0.118	1006	0	0	242	3
2284	100	22.6	0.066	1006	0	0	242	4
2285	100	22.59	0.078	1006	0	0	242	5
2286	100	22.62	0.027	1006	0	0	242	6
2287	100	22.81	0.07	1007	0.51	0	242	7
2288	100	22.99	0.155	1009	0.3	0	242	8
2289	100	23.86	0.121	1009	0.33	0	242	9
2290	97.8	25.23	0.247	1008	0.4	0	242	10
2291	90.6	27.36	0.33	1007	0.53	0	242	11
2292	87.7	27.99	0.427	1006	0.52	0	242	12
2293	73.1	28.99	0.484	1004	0.67	0	242	13
2294	76.7	28.96	0.466	1004	0.7	0	242	14
2295	86.7	28.31	0.151	1003	0.38	0	242	15
2296	87.5	28	0.057	1003	0.41	0	242	16
2297	84.3	26.96	0.048	1004	0.43	0	242	17
2298	91.6	25.89	0.239789	1004	0.69	0	242	18
2299	97.1	25.01	0.186901	1005	0	0	242	19
2300	98.8	24.58	0.161058	1006	0	0	242	20
2301	99.3	24.47	0.154447	1006	0	0	242	21
2302	99.6	24.21	0.138821	1007	0	0	242	22
2303	99.7	23.96	0.123796	1007	0	0	242	23
2304	99.9	23.67	0.106367	1006	0	0	243	0
2305	100	23.43	0.091943	1006	0	0	243	1
2306	100	23.23	0.079923	1006	0	0	243	2
2307	99.9	22.93	0.047	1006	0	0	243	3
2308	100	22.86	0.028	1006	0	0	243	4
2309	100	22.84	0.069	1006	0	0	243	5
2310	100	22.84	0.029	1006	0	0	243	6
2311	100	23.57	0.02	1007	1	0	243	7
2312	99.8	24.85	0.056	1007	0.5	0	243	8
2313	85.7	28.91	0.121	1007	1	0	243	9
2314	84.3	30.09	0.28	1006	0.9	0	243	10
2315	81.4	30.14	0.245	1006	0.55	0	243	11
2316	74.2	30.75	0.455	1005	0.73	0	243	12
2317	64.56	31.38	0.428	1003	0.77	0	243	13
2318	69.57	32.67	0.503	1002	0	0	243	14
2319	66.21	32.46	0.368	1001	0.98	0	243	15
2320	83.4	29.29	0.183	1002	0.35	0	243	16
2321	91.7	27.62	0.358	1003	0.34	0	243	17
2322	92.9	26.42	0.192	1004	0.65	0.6	243	18
2323	93.4	25.42	0.144	1005	0	0.8	243	19
2324	96.3	24.98	0.188	1006	0	0.2	243	20
2325	98.2	24.3	0.254	1007	0	0	243	21
2326	99.4	23.34	0.158	1008	0	0	243	22
2327	99.8	23.18	0.112	1007	0	0	243	23
2328	100	23.22	0.028	1006	0	0	244	0
2329	100	23.18	0.022	1006	0	0	244	1
2330	100	23.02	0.062	1005	0	0	244	2
2331	100	22.98	0.091	1005	0	0	244	3
2332	100	22.93	0.061893	1005	0	0	244	4
2333	100	22.86	0.057686	1005	0	0	244	5
2334	100	22.85	0.057085	1005	0	0	244	6
2335	100	23.21	0.078721	1006	1	0	244	7
2336	99.8	24.29	0.064	1006	0.65	0	244	8
2337	88.6	27.54	0.216	1006	1	0	244	9
2338	84	28.9	0.303	1005	0.96	0	244	10
2339	84	29.63	0.42	1005	0.84	0	244	11
2340	80.8	29.94	0.353	1004	0.55	0	244	12
2341	80.7	31.34	0.345	1003	0.65	0	244	13
2342	67.63	30.61	0.427	1002	0.82	0	244	14
2343	64.95	31.47	0.471	1001	1	0	244	15
2344	81.7	29.42	0.24	1001	0.57	0	244	16
2345	87.1	28.31	0.029	1001	0.53	0	244	17
2346	90.5	27.46	0.083	1002	0.82	0	244	18
2347	93.2	26.6	0.028	1003	0	0	244	19
2348	96.7	25.98	0.055	1004	0	0	244	20
2349	95.7	25.49	0.053	1005	0	0	244	21
2350	97.1	24.9	0.044	1006	0	0	244	22
2351	96.7	24.52	0.147	1006	0	0	244	23
2352	97.8	24.33	0.167	1005	0	0	245	0
2353	98	24.18	0.088	1005	0	0	245	1
2354	98.6	24.06	0.112	1004	0	0	245	2
2355	99	23.86	0.117	1004	0	0	245	3
2356	99.1	23.88	0.044	1004	0	0	245	4
2357	99.3	23.84	0.042	1004	0	0	245	5
2358	99.4	23.66	0.017	1005	0	0	245	6
2359	99.5	24.15	0.033	1005	1	0	245	7
2360	92.5	25.79	0.179	1006	0.7	0	245	8
2361	82.3	27.65	0.338	1006	0.78	0	245	9
2362	78	29.59	0.424	1006	0.93	0	245	10
2363	77.5	31.03	0.499	1005	0.9	0	245	11
2364	76.3	30.97	0.48	1004	0.79	0	245	12
2365	66.49	32.49	0.407	1003	0.92	0	245	13
2366	63.8	32.67	0.51	1002	1	0	245	14
2367	65.33	31.3	0.478	1001	0.95	0	245	15
2368	61.07	31.43	0.346	1001	1	0	245	16
2369	64.7	30.45	0.126	1001	0.47	0	245	17
2370	74.9	28.47	0.394847	1002	0.45	0	245	18
2371	84.7	26.87	0.298687	1003	0	0	245	19
2372	90.8	25.89	0.239789	1003	0	0	245	20
2373	92.7	25.3	0.20433	1004	0	0	245	21
2374	94.5	25.15	0.054	1005	0	0	245	22
2375	95.7	24.66	0.176	1006	0	0	245	23
2376	97	24.13	0.135	1006	0	0	246	0
2377	98.2	23.73	0.064	1005	0	0	246	1
2378	99	23.43	0.121	1005	0	0	246	2
2379	99.2	23.23	0.08	1005	0	0	246	3
2380	99.4	23.23	0.029	1005	0	0	246	4
2381	99.5	22.99	0.02	1005	0	0	246	5
2382	99.5	22.55	0.079	1005	0	0	246	6
2383	99.4	22.95	0.09	1006	1	0	246	7
2384	92.4	25.65	0.23	1007	0.75	0	246	8
2385	79.3	27.88	0.499	1007	1	0	246	9
2386	74	29.11	0.59	1006	0.97	0	246	10
2387	66.91	31.02	0.664	1006	1	0	246	11
2388	63.96	31.19	0.673	1005	0.88	0	246	12
2389	59.93	31.45	0.574	1004	0.94	0	246	13
2390	57.05	32.43	0.523	1003	0.91	0	246	14
2391	55.84	32.21	0.376	1002	0.88	0	246	15
2392	67.62	30.9	0.433	1002	0.99	0	246	16
2393	64.43	29.99	0.279	1002	0.44	0	246	17
2394	69.39	28.73	0.051	1002	1	0	246	18
2395	82.9	26.43	0.049	1003	0	0	246	19
2396	84.9	26.08	0.15	1004	0	0	246	20
2397	90.6	25.02	0.252	1005	0	0	246	21
2398	93.1	24.44	0.102	1005	0	0	246	22
2399	96.2	24.16	0.089	1005	0	0	246	23
2400	97.1	23.67	0.148	1005	0	0	247	0
2401	97	23.49	0.1	1004	0	0	247	1
2402	97.6	23.15	0.147	1004	0	0	247	2
2403	97.8	23.04	0.115	1003	0	0	247	3
2404	98.1	22.99	0.138	1004	0	0.2	247	4
2405	98.2	22.97	0.275	1004	0	0	247	5
2406	98.9	22.77	0.138	1004	0	0	247	6
2407	98.7	23.31	0.138	1005	1	0	247	7
2408	94.1	25.46	0.048	1005	0.8	0	247	8
2409	81.7	28.77	0.299	1005	1	0	247	9
2410	81.7	28.24	0.445	1005	0.75	0	247	10
2411	78.2	29.52	0.399	1005	0.62	0	247	11
2412	74.4	30.22	0.435	1004	0.71	0	247	12
2413	59.6	31.39	0.44	1002	0.8	0	247	13
2414	63.47	32.78	0.474	1001	1	0	247	14
2415	57.98	32.97	0.442	1001	1	0	247	15
2416	72.7	30.46	0.34	1001	0.92	0	247	16
2417	70	30.05	0.128	1001	0.6	0	247	17
2418	73.6	28.75	0.411675	1001	0.59	0	247	18
2419	86.8	26.67	0.286667	1002	0	0	247	19
2420	94.6	25.56	0.219956	1003	0	0	247	20
2421	96.4	25.2	0.053	1004	0	0	247	21
2422	94.3	24.82	0.088	1005	0	0	247	22
2423	97	24.39	0.151	1005	0	0	247	23
2424	97.6	23.74	0.092	1005	0	0	248	0
2425	98.2	23.41	0.132	1005	0	0	248	1
2426	97.8	23.16	0.195	1004	0	0	248	2
2427	97.3	23.03	0.157	1003	0	0	248	3
2428	98.1	22.86	0.125	1004	0	0	248	4
2429	98.9	22.6	0.012	1004	0	0	248	5
2430	98.7	23.02	0.062	1004	0	0	248	6
2431	97.9	23.8	0.001	1005	1	0	248	7
2432	92.5	25.79	0.12	1006	0.62	0	248	8
2433	88.9	27.41	0.272	1006	0.67	0	248	9
2434	75.8	29.96	0.501	1006	1	0	248	10
2435	67.11	30.41	0.488	1005	0.91	0	248	11
2436	63.88	31.78	0.589	1004	1	0	248	12
2437	63.87	31.71	0.572	1003	0.94	0	248	13
2438	56.84	32.9	0.553	1002	0.94	0	248	14
2439	65.13	32.86	0.335	1001	1	0	248	15
2440	63.2	31.11	0.076	1001	0.61	0	248	16
2441	64.82	30.46	0.117	1001	0.78	0	248	17
2442	78	28.58	0.029	1001	1	0	248	18
2443	85	27.46	0.153	1003	0	0	248	19
2444	83.4	26.73	0.247	1004	0	0.2	248	20
2445	87.9	26.02	0.24	1005	0	0.4	248	21
2446	88.7	25.24	0.142	1006	0	0	248	22
2447	98.5	23.96	0.13	1006	0	0	248	23
2448	99.3	23.81	0.165	1005	0	0	249	0
2449	99.6	23.73	0.05	1005	0	0	249	1
2450	99.8	23.64	0.039	1004	0	0	249	2
2451	100	23.46	0.045	1004	0	0	249	3
2452	99.9	23.03	0.018	1004	0	0	249	4
2453	100	23.16	0.012	1005	0	0	249	5
2454	100	23.25	0.011	1005	0	0	249	6
2455	100	23.77	0.005	1006	1	0	249	7
2456	97.2	25.25	0.041	1006	0.71	0	249	8
2457	85.5	27.77	0.186	1007	0.79	0	249	9
2458	80.1	28.56	0.553	1006	0.77	0	249	10
2459	67.18	30	0.555	1006	0.82	0	249	11
2460	70.7	30.52	0.526	1005	0.76	0	249	12
2461	79.6	30.04	0.226	1004	0.41	0	249	13
2462	78.5	30.75	0.413	1003	0.64	0	249	14
2463	75.1	31.1	0.467	1001	0.95	0	249	15
2464	80.1	29.08	0.436	1000	0.87	0	249	16
2465	85	28.55	0.07	1001	0.64	0	249	17
2466	92.9	27.18	0.317318	1001	0.64	0	249	18
2467	95.1	26.69	0.287869	1002	0	0	249	19
2468	96.4	26.04	0.248804	1003	0	0	249	20
2469	98.1	25.58	0.221158	1005	0	0	249	21
2470	98.9	25.1	0.19231	1005	0	0	249	22
2471	99.2	24.65	0.165265	1005	0	0	249	23
2472	99.4	24.32	0.068	1005	0	0	250	0
2473	99.2	23.99	0.069	1004	0	0	250	1
2474	99.3	23.68	0.074	1004	0	0	250	2
2475	99.6	23.23	0	1003	0	0	250	3
2476	99.8	23.49	0.035	1004	0	0	250	4
2477	99.5	23.66	0.114	1004	0	0	250	5
2478	99.7	23.53	0.097953	1004	0	0	250	6
2479	100	24.09	0.131609	1005	1	0	250	7
2480	95.9	25.79	0.233779	1005	0.77	0	250	8
2481	83.2	28.18	0.11	1005	0.69	0	250	9
2482	72.4	30.22	0.468	1004	0.98	0	250	10
2483	76.1	29.85	0.429	1004	0.55	0	250	11
2484	68.92	30.95	0.488	1003	0.79	0	250	12
2485	71.8	31.16	0.566	1002	0.83	0	250	13
2486	59.12	33.39	0.568	1000	1	0	250	14
2487	58.84	33.77	0.44	1000	1	0	250	15
2488	55.71	31.83	0.322	999	0.85	0	250	16
2489	74.9	30.5	0.176	999	0.59	0	250	17
2490	77.6	28.59	0.012	999	0.45	0	250	18
2491	86.2	26.94	0.002	1000	0	0	250	19
2492	92	26.15	0.084	1001	0	0	250	20
2493	92.4	25.87	0.101	1002	0	0	250	21
2494	91.5	25.86	0.073	1003	0	0	250	22
2495	92.2	25.46	0.17	1003	0	0	250	23
2496	96	24.68	0.169	1003	0	0	251	0
2497	97.7	24.07	0.161	1002	0	0	251	1
2498	98.1	23.91	0.044	1002	0	0	251	2
2499	98.1	23.86	0.119	1002	0	0	251	3
2500	98.4	23.79	0.034	1002	0	0	251	4
2501	98.6	23.66	0.03	1003	0	0	251	5
2502	98.9	23.62	0.027	1003	0	0	251	6
2503	98.4	24.13	0.002	1004	1	0	251	7
2504	91.1	26.36	0.222	1004	0.46	0	251	8
2505	77.3	28.9	0.496	1004	1	0	251	9
2506	75.1	30.38	0.557	1004	1	0	251	10
2507	72.8	30.39	0.45	1004	0.66	0	251	11
2508	60.81	33.04	0.57	1002	1	0	251	12
2509	59.19	33.11	0.602	1001	1	0	251	13
2510	54.83	33.06	0.598	1000	0.95	0	251	14
2511	49.95	34.47	0.503	999	1	0	251	15
2512	62.06	31.79	0.455	999	0.93	0	251	16
2513	67.5	30.61	0.075	999	0.34	0	251	17
2514	74.7	29.53	0.066	1000	0.59	0	251	18
2515	84.5	28.08	0.107	1001	0	0	251	19
2516	89.6	27.46	0.045	1002	0	0	251	20
2517	87.6	27.13	0.061	1003	0	0	251	21
2518	87.7	26.69	0.121	1004	0	0	251	22
2519	86.4	26.21	0.131	1005	0	0	251	23
2520	89.7	25.83	0.261	1004	0	0	252	0
2521	94.5	25.11	0.274	1004	0	0	252	1
2522	97.2	24.59	0.166	1003	0	0	252	2
2523	97.8	24.23	0.275	1003	0	0	252	3
2524	98.5	24.03	0.22	1003	0	0	252	4
2525	98.6	24.03	0.242	1004	0	0	252	5
2526	99.1	23.88	0.077	1004	0	0	252	6
2527	98.6	24.64	0.039	1004	1	0	252	7
2528	91.5	26.3	0.036	1005	0.51	0	252	8
2529	81.9	28.63	0.342	1005	0.84	0	252	9
2530	87.8	28.45	0.364	1005	0.58	0	252	10
2531	65.98	31.01	0.464	1004	0.85	0	252	11
2532	62.41	32.33	0.531	1003	0.93	0	252	12
2533	54.64	33.86	0.629	1002	1	0	252	13
2534	70	31.66	0.475	1001	0.74	1.2	252	14
2535	56.7	33.76	0.375	1000	1	0	252	15
2536	74.6	29.04	0.406	1001	0.84	0	252	16
2537	97.2	24.56	0.344	1002	0.13	0	252	17
2538	98.6	24.43	0.183	1002	0.22	0	252	18
2539	99.1	24.07	0.028	1003	0	0	252	19
2540	99.7	24.01	0.022	1004	0	0	252	20
2541	99.8	23.94	0.022	1005	0	0	252	21
2542	99.8	23.73	0.042	1006	0	0	252	22
2543	99.9	23.79	0.113579	1006	0	0	252	23
2544	100	23.68	0.106968	1005	0	0	253	0
2545	100	23.53	0.097953	1004	0	0	253	1
2546	100	23.28	0.082928	1004	0	0	253	2
2547	100	23.21	0.078721	1004	0	0	253	3
2548	100	23.43	0.091943	1004	0	0	253	4
2549	100	23.46	0.093746	1005	0	0	253	5
2550	100	23.56	0.099756	1005	0	0	253	6
2551	100	23.9	0.12019	1005	1	0	253	7
2552	96	25.82	0.235582	1005	0.69	0	253	8
2553	88.7	27.94	0.336	1005	0.91	0	253	9
2554	75.3	30.03	0.496	1005	1	0	253	10
2555	67.45	31.58	0.581	1004	1	0	253	11
2556	67.23	31.01	0.457	1003	0.68	0	253	12
2557	57.66	32.75	0.577	1002	1	0	253	13
2558	63	33.16	0.565	1000	1	0	253	14
2559	51.55	33.81	0.461	999	1	0	253	15
2560	57.84	32.12	0.432	999	0.97	0	253	16
2561	63.68	30.93	0.187	999	0.46	0	253	17
2562	70.1	29.52	0.033	1000	0.8	0	253	18
2563	80.6	27.68	0.011	1001	0	0	253	19
2564	87.9	26.88	0.109	1002	0	0	253	20
2565	90.2	26.66	0.143	1003	0	0	253	21
2566	93.1	25.92	0.077	1003	0	0	253	22
2567	92.8	25.76	0.034	1004	0	0	253	23
2568	93.9	25.1	0.033	1004	0	0	254	0
2569	96.8	24.88	0.042	1003	0	0	254	1
2570	97.8	24.6	0.042	1003	0	4.2	254	2
2571	97.2	24.68	0.106	1003	0	0	254	3
2572	97.2	24.63	0.028	1003	0	0.2	254	4
2573	99.7	24.31	0.193	1003	0	0	254	5
2574	100	24.19	0.026	1004	0	0	254	6
2575	99.6	23.6	0.286	1005	1	0	254	7
2576	100	23.8	0.141	1005	0.26	0	254	8
2577	97.9	24.39	0.084	1005	0.33	0	254	9
2578	90	27.32	0.26	1005	0.74	0	254	10
2579	77.2	29.09	0.568	1003	1	0	254	11
2580	75.9	29.96	0.367	1002	0.68	0.6	254	12
2581	71.5	31.49	0.459	1001	0.81	6.4	254	13
2582	71.2	32.29	0.567	999	1	0	254	14
2583	91.8	28.2	0.572	999	0.79	0	254	15
2584	98.9	23.57	0.478	1000	0.06	0	254	16
2585	99.6	23	0.256	1001	0.03	0	254	17
2586	99.9	22.76	0.138	1001	0.14	0.4	254	18
2587	100	22.78	0.311	1002	0	3.8	254	19
2588	100	22.95	0.193	1003	0	12.8	254	20
2589	100	22.89	0.417	1005	0	1.8	254	21
2590	100	22.91	0.206	1006	0	0.2	254	22
2591	100	21.99	0.268	1005	0	0	254	23
2592	100	22.03	0.207	1004	0	0	255	0
2593	100	21.87	0.137	1004	0	0	255	1
2594	100	21.89	0.035	1003	0	0	255	2
2595	100	22.21	0.002	1003	0	0	255	3
2596	100	22.31	0.009	1003	0	0	255	4
2597	100	22.26	0.009	1003	0	0	255	5
2598	100	22.4	0.024	1004	0	0	255	6
2599	100	22.72	0.027	1004	1	0	255	7
2600	100	23.25	0.116	1005	0.77	0	255	8
2601	93.7	25.94	0.275	1005	1	0	255	9
2602	87.4	28.69	0.251	1004	1	0	255	10
2603	79	30.02	0.526	1003	0.99	0	255	11
2604	68.85	30.77	0.62	1002	0.92	0	255	12
2605	70.5	30.75	0.292	1001	0.52	0	255	13
2606	75.7	32.12	0.447	1000	1	0	255	14
2607	66.35	32.16	0.294	999	0.8	0	255	15
2608	61.81	32.09	0.442	999	0.98	0	255	16
2609	71.3	29	0.31	999	0.45	0	255	17
2610	84.2	27.65	0.042	1000	0.63	0	255	18
2611	93.4	26.5	0.101	1001	0	0	255	19
2612	96.3	25.93	0.078	1002	0	0	255	20
2613	97.4	25.57	0.079	1003	0	0	255	21
2614	97.6	25.29	0.2	1004	0	0	255	22
2615	95.8	24.73	0.25	1004	0	0	255	23
2616	98	24.21	0.135	1003	0	0	256	0
2617	97.8	24.33	0.111	1004	0	0	256	1
2618	95.9	23.96	0.147	1003	0	0	256	2
2619	97.4	23.71	0.041	1003	0	0	256	3
2620	98.3	23.45	0.071	1003	0	0	256	4
2621	99.2	23.13	0.014	1004	0	0	256	5
2622	99.7	23.2	0.001	1004	0	0	256	6
2623	99.6	23.77	0	1005	0.88	0	256	7
2624	94.1	25.72	0.06	1005	0.71	0	256	8
2625	84.8	27.73	0.219	1005	0.67	0	256	9
2626	81.8	29.57	0.379	1004	0.82	0	256	10
2627	75.8	29.39	0.385	1004	0.55	0	256	11
2628	69.45	30.84	0.436	1003	0.76	0	256	12
2629	63.96	31.5	0.372	1001	0.65	0	256	13
2630	71	31.35	0.502	1000	0.68	0	256	14
2631	78.9	31.04	0.405	1000	0.72	0	256	15
2632	71	31.01	0.263	999	0.73	0	256	16
2633	77.7	28.87	0.196	1000	0.44	0	256	17
2634	81	28.17	0.02	1001	0.58	3.2	256	18
2635	93.2	27.08	0.044	1001	0	1.6	256	19
2636	94	26.74	0.241	1003	0	0.6	256	20
2637	98.9	23.17	0.543	1005	0	0	256	21
2638	99.8	23.03	0.228	1006	0	0	256	22
2639	100	22.78	0.111	1005	0	0	256	23
2640	100	22.74	0.032	1005	0	0	257	0
